step,loss,top1,top5,valid_spans,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
222,3.8140876293182373,0.38461538461538464,0.4880636604774536,377,745.6769594848156,0.0,3848.48974609375,4544.0,10.677211567002814
223,3.5076560974121094,0.43243243243243246,0.5081081081081081,370,701.2805713266134,0.0,3848.48974609375,4544.0,10.72641422599554
224,3.3801329135894775,0.45027624309392267,0.56353591160221,362,672.0233755707741,0.0,3848.48974609375,4544.0,10.7748879139981
225,2.837158203125,0.5,0.5494791666666666,384,484.8609031587839,0.0,3848.48974609375,4544.0,10.824906134992489
226,3.260988473892212,0.4497354497354497,0.5396825396825397,378,551.5442351251841,0.0,3848.48974609375,4544.0,10.87496154299879
227,2.993716239929199,0.45776566757493187,0.5776566757493188,367,629.8251360207796,0.0,3848.48974609375,4544.0,10.923378947001765
228,3.470639705657959,0.4297082228116711,0.53315649867374,377,712.7412301450968,0.0,3848.48974609375,4544.0,10.974219604991958
229,3.845438241958618,0.3958333333333333,0.4869791666666667,384,673.673368871212,0.0,3848.48974609375,4544.0,11.025004092996824
230,3.0422298908233643,0.46875,0.5494791666666666,384,593.5744156390429,0.0,3848.48974609375,4544.0,11.07564128699596
231,3.1692068576812744,0.4453125,0.5338541666666666,384,620.6348531544209,0.0,3848.48974609375,4544.0,11.126441689993953
232,3.7713444232940674,0.4192708333333333,0.5182291666666666,384,626.0834985673428,0.0,3848.48974609375,4544.0,11.17738529999042
233,3.3350613117218018,0.4505208333333333,0.5286458333333334,384,586.035231590271,0.0,3848.48974609375,4544.0,11.22787870799948
234,3.5549347400665283,0.4583333333333333,0.5338541666666666,384,619.2095002681017,0.0,3848.48974609375,4544.0,11.278792470999178
235,2.8037378787994385,0.510989010989011,0.5851648351648352,364,553.183046579361,0.0,3848.48974609375,4544.0,11.32692326499091
236,3.2583515644073486,0.4895833333333333,0.546875,384,615.2473850101233,0.0,3848.48974609375,4544.0,11.377078782999888
237,3.5990023612976074,0.42318059299191374,0.5202156334231806,371,716.3864112645388,0.0,3848.48974609375,4544.0,11.426619873993332
238,3.1949565410614014,0.4479166666666667,0.5520833333333334,384,513.4322510957718,0.0,3848.48974609375,4544.0,11.477327806991525
239,2.9570939540863037,0.46875,0.5651041666666666,384,604.7097102701664,0.0,3848.48974609375,4544.0,11.528761636000127
240,3.404682159423828,0.43535620052770446,0.5145118733509235,379,637.0250277966261,0.0,3848.48974609375,4544.0,11.57937435900385
241,2.9311611652374268,0.477088948787062,0.5660377358490566,371,522.9930015355349,0.0,3848.48974609375,4544.0,11.628446549992077
242,2.6848788261413574,0.49865229110512127,0.5876010781671159,371,616.4466256350279,0.0,3848.48974609375,4544.0,11.677633790997788
243,3.6162726879119873,0.40897097625329815,0.5435356200527705,379,694.1555901914835,0.0,3848.48974609375,4544.0,11.727989773993613
244,3.3602633476257324,0.41778975741239893,0.5390835579514824,371,685.5227054804564,0.0,3848.48974609375,4544.0,11.776990805999958
245,2.999027967453003,0.4765625,0.5625,384,534.8616424947977,0.0,3848.48974609375,4544.0,11.827349699000479
246,2.6618406772613525,0.5094339622641509,0.5983827493261455,371,580.2108799815178,0.0,3848.48974609375,4544.0,11.876314583991189
247,3.2006771564483643,0.4450402144772118,0.5442359249329759,373,701.39498052001,0.0,3848.48974609375,4544.0,11.92563994700322
248,3.2482616901397705,0.4397905759162304,0.5392670157068062,382,699.7205395847559,0.0,3848.48974609375,4544.0,11.976107487003901
249,3.3167619705200195,0.4296875,0.5494791666666666,384,556.5323084443808,0.0,3848.48974609375,4544.0,12.026901953999186
250,2.7762954235076904,0.4817708333333333,0.59375,384,554.2806263715029,0.0,3848.48974609375,4544.0,12.076808764992165
251,3.123234272003174,0.46701846965699206,0.5408970976253298,379,530.1577366441488,0.0,3848.48974609375,4544.0,12.126687191994279
252,2.988046646118164,0.48787061994609165,0.5471698113207547,371,576.4828365892172,0.0,3848.48974609375,4544.0,12.175580921990331
253,3.0816352367401123,0.4765625,0.5442708333333334,384,547.8406039476395,0.0,3848.48974609375,4544.0,12.225800546002574
254,2.786755323410034,0.4947916666666667,0.578125,384,516.1793498843908,0.0,3848.48974609375,4544.0,12.276164039998548
255,2.941533327102661,0.4626038781163435,0.5706371191135734,361,543.0527279227972,0.0,3848.48974609375,4544.0,12.324614368990296
256,3.3858227729797363,0.4101876675603217,0.5442359249329759,373,739.7089613676071,0.0,3848.48974609375,4544.0,12.374929224999505
257,2.975674867630005,0.48324022346368717,0.5614525139664804,358,513.7426884025335,0.0,3848.48974609375,4544.0,12.423524419995374
258,3.24733829498291,0.4583333333333333,0.5520833333333334,384,558.701124817133,0.0,3848.48974609375,4544.0,12.474934238998685
259,3.1915090084075928,0.4453125,0.5546875,384,576.7868904471397,0.0,3848.48974609375,4544.0,12.526005856998381
260,2.769963026046753,0.5,0.5859375,384,501.6681711226702,0.0,3848.48974609375,4544.0,12.576147810992552
261,3.3988895416259766,0.421875,0.5182291666666666,384,639.312110260129,0.0,3848.48974609375,4544.0,12.627308102004463
262,3.4883687496185303,0.44327176781002636,0.5277044854881267,379,636.012840166688,0.0,3848.48974609375,4544.0,12.677505664003547
263,2.872133255004883,0.4739583333333333,0.5885416666666666,384,556.1467760652304,0.0,3848.48974609375,4544.0,12.72760282100353
264,3.850733518600464,0.4128686327077748,0.5522788203753352,373,883.9538945257664,0.0,3848.48974609375,4544.0,12.77759020299709
265,3.617449998855591,0.4562841530054645,0.5300546448087432,366,676.6426414698362,0.0,3848.48974609375,4544.0,12.826664644002449
266,3.3266220092773438,0.4401041666666667,0.5260416666666666,384,595.327506005764,0.0,3848.48974609375,4544.0,12.877185613004258
267,2.8604776859283447,0.5,0.59375,384,736.0663534402847,0.0,3848.48974609375,4544.0,12.927581686992198
268,2.6216912269592285,0.5026737967914439,0.606951871657754,374,627.2761040776968,0.0,3848.48974609375,4544.0,12.977124322002055
269,3.455801010131836,0.4427083333333333,0.53125,384,532.5748305022717,0.0,3848.48974609375,4544.0,13.028035404000548
270,3.464186906814575,0.4348958333333333,0.5260416666666666,384,570.7979411631823,0.0,3848.48974609375,4544.0,13.079142959992168
271,2.994126796722412,0.4718498659517426,0.6246648793565683,373,587.7670259773731,0.0,3848.48974609375,4544.0,13.128631650994066
272,3.654966115951538,0.4401041666666667,0.5416666666666666,384,688.6455632299185,0.0,3848.48974609375,4544.0,13.179768583999248
273,3.0557758808135986,0.4869791666666667,0.5572916666666666,384,559.6352443993092,0.0,3848.48974609375,4544.0,13.230261363001773
274,2.6395151615142822,0.5,0.59375,384,476.9541547894478,0.0,3848.48974609375,4544.0,13.280259149003541
275,2.6175243854522705,0.5096952908587258,0.6066481994459834,361,555.1532099545002,0.0,3848.48974609375,4544.0,13.328376311998
276,4.06940221786499,0.3952254641909814,0.5039787798408488,377,896.2245461940765,0.0,3848.48974609375,4544.0,13.378497568992316
277,2.86076021194458,0.5109289617486339,0.6038251366120219,366,538.9228329658508,0.0,3848.48974609375,4544.0,13.427145388995996
278,3.1618289947509766,0.43243243243243246,0.5864864864864865,370,586.2440662235022,0.0,3848.48974609375,4544.0,13.47668197400344
279,3.3091013431549072,0.45118733509234826,0.5646437994722955,379,643.4003234952688,0.0,3848.48974609375,4544.0,13.527144972991664
280,3.7201426029205322,0.3958333333333333,0.4947916666666667,384,621.0791760832071,0.0,3848.48974609375,4544.0,13.57839351099392
281,3.5108392238616943,0.42779291553133514,0.5204359673024523,367,622.8866128027439,0.0,3848.48974609375,4544.0,13.627374128991505
282,3.2093346118927,0.4322916666666667,0.5572916666666666,384,635.3015898764133,0.0,3848.48974609375,4544.0,13.678173327003606
283,2.7315080165863037,0.4921875,0.5833333333333334,384,699.2852801084518,0.0,3848.48974609375,4544.0,13.728129037990584
284,3.2780590057373047,0.46630727762803237,0.5444743935309974,371,551.5045624375343,0.0,3848.48974609375,4544.0,13.777702024002792
285,3.1251957416534424,0.48725212464589235,0.5637393767705382,353,507.18250051140785,0.0,3848.48974609375,4544.0,13.82489050499862
286,2.9956891536712646,0.4636118598382749,0.5633423180592992,371,565.1968404352665,0.0,3848.48974609375,4544.0,13.874127486997168
287,2.761841058731079,0.4921875,0.546875,384,505.8268705755472,0.0,3848.48974609375,4544.0,13.923907500997302
288,3.45096492767334,0.4026666666666667,0.552,375,697.7070431113243,0.0,3848.48974609375,4544.0,13.973981497998466
289,3.023607015609741,0.44537815126050423,0.5826330532212886,357,702.1515897363424,0.0,3848.48974609375,4544.0,14.022115990999737
290,3.526026487350464,0.4244791666666667,0.5104166666666666,384,682.9863700270653,0.0,3848.48974609375,4544.0,14.073087087992462
291,2.797848701477051,0.4947916666666667,0.5625,384,499.0088113695383,0.0,3848.48974609375,4544.0,14.1232326469908
292,3.139808416366577,0.4270557029177719,0.6127320954907162,377,742.042043864727,0.0,3848.48974609375,4544.0,14.17317603599804
293,3.0488979816436768,0.4582210242587601,0.5902964959568733,371,628.9421194940805,0.0,3848.48974609375,4544.0,14.222213859990006
294,2.914320707321167,0.4635416666666667,0.5755208333333334,384,582.1063524335623,0.0,3848.48974609375,4544.0,14.272570656990865
295,3.1768922805786133,0.446524064171123,0.5641711229946524,374,637.2980817109346,0.0,3848.48974609375,4544.0,14.322524725997937
296,3.269292116165161,0.4557291666666667,0.546875,384,525.5378385782242,0.0,3848.48974609375,4544.0,14.372955190003267
297,3.8575966358184814,0.3645833333333333,0.5026041666666666,384,731.6320259422064,0.0,3848.48974609375,4544.0,14.423951798991766
298,3.6381092071533203,0.41530054644808745,0.5683060109289617,366,710.3248204886913,0.0,3848.48974609375,4544.0,14.473346689002938
299,3.4564220905303955,0.4427083333333333,0.5546875,384,573.4318131059408,0.0,3848.48974609375,4544.0,14.523936291996506
300,3.425861358642578,0.40625,0.5494791666666666,384,666.3653668910265,0.0,3848.48974609375,4544.0,14.57467764300236
301,3.2421627044677734,0.4557291666666667,0.5390625,384,630.5918012708426,0.0,3848.48974609375,4544.0,14.625199952002731
302,3.426949977874756,0.3941798941798942,0.5714285714285714,378,676.5517718940973,0.0,3848.48974609375,4544.0,14.67574927599344
303,3.3751840591430664,0.4036458333333333,0.546875,384,634.7396318018436,0.0,3848.48974609375,4544.0,14.726001788993017
304,3.1609580516815186,0.4401041666666667,0.5546875,384,572.4620732218027,0.0,3848.48974609375,4544.0,14.775986870998167
305,3.628897190093994,0.4323607427055703,0.5358090185676393,377,677.9788984954357,0.0,3848.48974609375,4544.0,14.825650332000805
306,3.1694271564483643,0.4114583333333333,0.5625,384,606.7094162404537,0.0,3848.48974609375,4544.0,14.87646427800064
307,3.2431187629699707,0.48247978436657685,0.5633423180592992,371,577.6987550407648,0.0,3848.48974609375,4544.0,14.925174632997368
308,3.1640703678131104,0.4827586206896552,0.5809018567639257,377,601.332255423069,0.0,3848.48974609375,4544.0,14.975289120004163
309,2.8766448497772217,0.515625,0.5911458333333334,384,555.6798629760742,0.0,3848.48974609375,4544.0,15.025882936999551
310,3.5271010398864746,0.42702702702702705,0.5162162162162162,370,658.0711485445499,0.0,3848.48974609375,4544.0,15.075056375004351
311,2.9852941036224365,0.4739583333333333,0.5364583333333334,384,486.54994724690914,0.0,3848.48974609375,4544.0,15.12523925799178
312,2.7409169673919678,0.5,0.5598958333333334,384,442.8905782997608,0.0,3848.48974609375,4544.0,15.175252889996045
313,2.8820202350616455,0.4713541666666667,0.5729166666666666,384,523.4728013128042,0.0,3848.48974609375,4544.0,15.225198122003349
314,3.4465198516845703,0.4192708333333333,0.5625,384,583.7155359238386,0.0,3848.48974609375,4544.0,15.275746156999958
315,3.625046730041504,0.40934065934065933,0.5137362637362637,364,738.246481731534,0.0,3848.48974609375,4544.0,15.324328329996206
316,2.884049415588379,0.4743935309973046,0.555256064690027,371,508.62247021496296,0.0,3848.48974609375,4544.0,15.373261679997086
317,2.7194149494171143,0.5026178010471204,0.6335078534031413,382,525.4205229878426,0.0,3848.48974609375,4544.0,15.423017558001447
318,3.526226043701172,0.421875,0.5364583333333334,384,632.98521271348,0.0,3848.48974609375,4544.0,15.47396037899307
319,3.004411458969116,0.49171270718232046,0.6077348066298343,362,574.7249413877726,0.0,3848.48974609375,4544.0,15.522564540995518
320,3.3254027366638184,0.43271767810026385,0.5329815303430079,379,660.9095364511013,0.0,3848.48974609375,4544.0,15.572475927998312
321,2.8712079524993896,0.4903047091412742,0.6011080332409973,361,596.6700412929058,0.0,3848.48974609375,4544.0,15.620943407004233
322,2.5050594806671143,0.5260416666666666,0.5885416666666666,384,481.5002062320709,0.0,3848.48974609375,4544.0,15.670659796000109
323,3.9442083835601807,0.3854166666666667,0.4791666666666667,384,695.7699694633484,0.0,3848.48974609375,4544.0,15.72164974399493
324,2.8254458904266357,0.5260416666666666,0.6041666666666666,384,512.3322230875492,0.0,3848.48974609375,4544.0,15.772114099003375
325,3.1603503227233887,0.48247978436657685,0.568733153638814,371,569.072516053915,0.0,3848.48974609375,4544.0,15.821578003989998
326,3.7314326763153076,0.3854166666666667,0.5260416666666666,384,685.5230831205845,0.0,3848.48974609375,4544.0,15.872549339997931
327,3.5610477924346924,0.4296875,0.5208333333333334,384,600.6179179996252,0.0,3848.48974609375,4544.0,15.923788268992212
328,2.922130823135376,0.5,0.5677083333333334,384,479.88359163701534,0.0,3848.48974609375,4544.0,15.974067888004356
329,3.0258638858795166,0.4635416666666667,0.578125,384,502.018259704113,0.0,3848.48974609375,4544.0,16.024196789992857
330,3.365050792694092,0.43731778425655976,0.5685131195335277,343,647.1893462985754,0.0,3848.48974609375,4544.0,16.070653230999596
331,3.076072931289673,0.4973958333333333,0.5807291666666666,384,515.8929343223572,0.0,3848.48974609375,4544.0,16.121369464002782
332,2.256129503250122,0.5757575757575758,0.6446280991735537,363,456.91966810822487,0.0,3848.48974609375,4544.0,16.169468127991422
333,2.745925188064575,0.5027472527472527,0.6263736263736264,364,488.9189065694809,0.0,3848.48974609375,4544.0,16.217878429000848
334,3.104339838027954,0.477088948787062,0.568733153638814,371,627.1126807928085,0.0,3848.48974609375,4544.0,16.267615570992348
335,2.6314902305603027,0.5092838196286472,0.596816976127321,377,435.19875468313694,0.0,3848.48974609375,4544.0,16.316675729991402
336,2.900690793991089,0.4895833333333333,0.5729166666666666,384,471.58409099280834,0.0,3848.48974609375,4544.0,16.36682309299067
337,3.0005404949188232,0.47802197802197804,0.5796703296703297,364,541.0900258868933,0.0,3848.48974609375,4544.0,16.415489478997188
338,3.1968510150909424,0.45454545454545453,0.5748663101604278,374,664.1651741713285,0.0,3848.48974609375,4544.0,16.465390065000975
339,3.182643175125122,0.4401041666666667,0.5442708333333334,384,617.3801845014095,0.0,3848.48974609375,4544.0,16.515624298001057
340,3.346637487411499,0.4723756906077348,0.5359116022099447,362,578.9992107897997,0.0,3848.48974609375,4544.0,16.564338967000367
341,3.3289594650268555,0.43989071038251365,0.5683060109289617,366,617.6606639176607,0.0,3848.48974609375,4544.0,16.61335073399823
342,3.6668665409088135,0.3952254641909814,0.53315649867374,377,726.586403131485,0.0,3848.48974609375,4544.0,16.66374339099275
343,3.5844218730926514,0.39313984168865435,0.5171503957783641,379,657.9796974658966,0.0,3848.48974609375,4544.0,16.71392799100431
344,3.6502037048339844,0.42587601078167114,0.522911051212938,371,718.7959040403366,0.0,3848.48974609375,4544.0,16.763342878999538
345,2.9309983253479004,0.5013477088948787,0.5768194070080862,371,791.5327097475529,0.0,3848.48974609375,4544.0,16.812195067002904
346,2.522599935531616,0.5286458333333334,0.609375,384,674.5655623674393,0.0,3848.48974609375,4544.0,16.861911440995755
347,3.7654240131378174,0.3645833333333333,0.4817708333333333,384,624.2418980896473,0.0,3848.48974609375,4544.0,16.912543528000242
348,3.787665605545044,0.4270833333333333,0.5130208333333334,384,650.7911852151155,0.0,3848.48974609375,4544.0,16.963670044002356
349,2.82065486907959,0.4869791666666667,0.5598958333333334,384,470.696815431118,0.0,3848.48974609375,4544.0,17.013785481991363
350,4.02869176864624,0.3489583333333333,0.4817708333333333,384,795.4556849002838,0.0,3848.48974609375,4544.0,17.065156306998688
351,3.283620834350586,0.3619791666666667,0.6067708333333334,384,755.4890005290508,0.0,3848.48974609375,4544.0,17.11621661199024
352,2.9792189598083496,0.45910290237467016,0.5620052770448549,379,581.9944793730974,0.0,3848.48974609375,4544.0,17.16605074799736
353,3.095731735229492,0.4582210242587601,0.5768194070080862,371,641.8658078014851,0.0,3848.48974609375,4544.0,17.215312867003377
354,3.1767513751983643,0.4676056338028169,0.6,355,695.3703735023737,0.0,3848.48974609375,4544.0,17.26300161499239
355,2.686312437057495,0.5111731843575419,0.5921787709497207,358,550.7308187186718,0.0,3848.48974609375,4544.0,17.310548990004463
356,3.303696393966675,0.4713541666666667,0.5494791666666666,384,539.3070290237665,0.0,3848.48974609375,4544.0,17.361182355991332
357,3.4048542976379395,0.45118733509234826,0.5408970976253298,379,598.2883940786123,0.0,3848.48974609375,4544.0,17.411394572001882
358,2.799872636795044,0.4921875,0.5729166666666666,384,418.91566275060177,0.0,3848.48974609375,4544.0,17.461731222996605
359,3.524012804031372,0.4088541666666667,0.5234375,384,618.251422315836,0.0,3848.48974609375,4544.0,17.51247114299622
360,2.814387559890747,0.4791666666666667,0.5755208333333334,384,489.0942804813385,0.0,3848.48974609375,4544.0,17.562953158994787
361,3.6425857543945312,0.40625,0.4921875,384,672.7768563777208,0.0,3848.48974609375,4544.0,17.614008025993826
362,2.91113543510437,0.4869791666666667,0.5755208333333334,384,496.3497614711523,0.0,3848.48974609375,4544.0,17.66407965599501
363,2.931009531021118,0.48787061994609165,0.5876010781671159,371,486.4513622969389,0.0,3848.48974609375,4544.0,17.713165758003015
364,4.179982662200928,0.3723958333333333,0.4635416666666667,384,753.9842272698879,0.0,3848.48974609375,4544.0,17.763725183001952
365,2.9403131008148193,0.4895833333333333,0.5494791666666666,384,545.1289671063423,0.0,3848.48974609375,4544.0,17.81390390099841
366,3.429331064224243,0.4036458333333333,0.5286458333333334,384,638.0664608031511,0.0,3848.48974609375,4544.0,17.864629114003037
367,2.672710418701172,0.5078125,0.5885416666666666,384,472.8743825852871,0.0,3848.48974609375,4544.0,17.914680034999037
368,3.2513952255249023,0.4348958333333333,0.5598958333333334,384,535.4822776466608,0.0,3848.48974609375,4544.0,17.965438177998294
369,3.4251363277435303,0.4322916666666667,0.5364583333333334,384,615.991699308157,0.0,3848.48974609375,4544.0,18.016203469000175
370,2.7731077671051025,0.4453551912568306,0.5819672131147541,366,567.0897880345583,0.0,3848.48974609375,4544.0,18.064988382990123
371,3.66616153717041,0.3914209115281501,0.5040214477211796,373,744.134457975626,0.0,3848.48974609375,4544.0,18.114788035993115
372,2.5069704055786133,0.5336927223719676,0.6253369272237197,371,521.0107524991035,0.0,3848.48974609375,4544.0,18.16361788699578
373,2.7585573196411133,0.522911051212938,0.5956873315363881,371,508.1935589313507,0.0,3848.48974609375,4544.0,18.2125065089931
374,3.6614913940429688,0.3854166666666667,0.5260416666666666,384,721.193842291832,0.0,3848.48974609375,4544.0,18.264116249993094
375,3.0638558864593506,0.46875,0.5442708333333334,384,503.6371655613184,0.0,3848.48974609375,4544.0,18.314579258003505
376,2.422009229660034,0.5260416666666666,0.5833333333333334,384,414.63049022853374,0.0,3848.48974609375,4544.0,18.364358381993952
377,2.9059696197509766,0.5172413793103449,0.6047745358090185,377,517.8149634301662,0.0,3848.48974609375,4544.0,18.414451906995964
378,3.337132692337036,0.42780748663101603,0.5454545454545454,374,633.8259550631046,0.0,3848.48974609375,4544.0,18.464818558990373
379,2.9537675380706787,0.4895833333333333,0.5833333333333334,384,456.82596129179,0.0,3848.48974609375,4544.0,18.51537625299534
380,3.591691017150879,0.4296875,0.5416666666666666,384,615.5207518190145,0.0,3848.48974609375,4544.0,18.566537826991407
381,3.627587080001831,0.4036458333333333,0.5078125,384,625.2134315669537,0.0,3848.48974609375,4544.0,18.61730655399151
382,3.4070706367492676,0.42318059299191374,0.5660377358490566,371,687.6081028878689,0.0,3848.48974609375,4544.0,18.66731003500172
383,3.5515449047088623,0.421875,0.546875,384,626.4902055859566,0.0,3848.48974609375,4544.0,18.7182019269967
384,3.5963656902313232,0.45231607629427795,0.5694822888283378,367,772.5595745444298,0.0,3848.48974609375,4544.0,18.768434978992445
385,3.5574710369110107,0.4114583333333333,0.5260416666666666,384,636.758555278182,0.0,3848.48974609375,4544.0,18.819167203997495
386,2.689356565475464,0.5208333333333334,0.5989583333333334,384,648.7837329208851,0.0,3848.48974609375,4544.0,18.86922297500132
387,2.9849929809570312,0.4869791666666667,0.5598958333333334,384,565.198462665081,0.0,3848.48974609375,4544.0,18.91974871000275
388,2.6663200855255127,0.5208333333333334,0.6145833333333334,384,501.5470012128353,0.0,3848.48974609375,4544.0,18.970626541995443
389,3.115812063217163,0.5106951871657754,0.5775401069518716,374,572.5675278156996,0.0,3848.48974609375,4544.0,19.02068493599654
390,3.5844578742980957,0.40897097625329815,0.5382585751978892,379,660.470361083746,0.0,3848.48974609375,4544.0,19.071187829002156
391,2.7504312992095947,0.49595687331536387,0.6118598382749326,371,462.7581153213978,0.0,3848.48974609375,4544.0,19.120094703001087
392,2.5618488788604736,0.5078125,0.5833333333333334,384,409.73061168193817,0.0,3848.48974609375,4544.0,19.17037071599043
393,3.087052583694458,0.46875,0.5651041666666666,384,498.66510547697544,0.0,3848.48974609375,4544.0,19.220887977004168
394,3.2247474193573,0.5182291666666666,0.5833333333333334,384,572.5892956256866,0.0,3848.48974609375,4544.0,19.27165502400021
395,2.8978867530822754,0.4723756906077348,0.5773480662983426,362,467.6690541356802,0.0,3848.48974609375,4544.0,19.32007383200107
396,2.6220014095306396,0.4869791666666667,0.5833333333333334,384,427.3291679620743,0.0,3848.48974609375,4544.0,19.370243708995986
397,3.006836175918579,0.44266666666666665,0.616,375,634.1313732117414,0.0,3848.48974609375,4544.0,19.419686795998132
398,2.9496657848358154,0.4817708333333333,0.5651041666666666,384,530.1882207840681,0.0,3848.48974609375,4544.0,19.470661678002216
399,2.888953924179077,0.45054945054945056,0.5824175824175825,364,584.0074683725834,0.0,3848.48974609375,4544.0,19.519343469000887
400,3.377967119216919,0.4375,0.5416666666666666,384,613.5991106927395,0.0,3848.48974609375,4544.0,19.570139734991244
401,3.06413197517395,0.4582210242587601,0.555256064690027,371,559.0782404989004,0.0,3848.48974609375,4544.0,19.61942079999426
402,3.792815923690796,0.4166666666666667,0.5078125,384,643.6845308691263,0.0,3848.48974609375,4544.0,19.670478839994757
403,3.2075655460357666,0.44297082228116713,0.5623342175066313,377,608.9826371669769,0.0,3848.48974609375,4544.0,19.720511166000506
404,2.7180001735687256,0.5026041666666666,0.5598958333333334,384,476.4485798329115,0.0,3848.48974609375,4544.0,19.77051804799703
405,2.902484893798828,0.4895833333333333,0.5598958333333334,384,487.6456561535597,0.0,3848.48974609375,4544.0,19.82072031700227
406,3.0323078632354736,0.4453125,0.546875,384,537.3779888451099,0.0,3848.48974609375,4544.0,19.871173934996477
407,2.8428549766540527,0.4716981132075472,0.5579514824797843,371,565.2235731780529,0.0,3848.48974609375,4544.0,19.920123385993065
408,3.639665365219116,0.4099722991689751,0.5263157894736842,361,727.0309358984232,0.0,3848.48974609375,4544.0,19.96914812999603
409,3.4195165634155273,0.4244791666666667,0.5182291666666666,384,622.0258506536484,0.0,3848.48974609375,4544.0,20.020386313990457
410,3.391766309738159,0.4322916666666667,0.5234375,384,605.4251377433538,0.0,3848.48974609375,4544.0,20.071574171000975
411,3.2707643508911133,0.42587601078167114,0.5606469002695418,371,547.2525880038738,0.0,3848.48974609375,4544.0,20.12107694799488
412,3.0898334980010986,0.46153846153846156,0.5649867374005305,377,510.6204667240381,0.0,3848.48974609375,4544.0,20.17088527699525
413,3.201998472213745,0.477088948787062,0.5633423180592992,371,531.71941845119,0.0,3848.48974609375,4544.0,20.21974199799297
414,2.8451027870178223,0.50997150997151,0.6096866096866097,351,572.8897638469934,0.0,3848.48974609375,4544.0,20.267194897998706
415,3.291527509689331,0.4322916666666667,0.5286458333333334,384,528.1004173606634,0.0,3848.48974609375,4544.0,20.317485559004126
416,2.3665735721588135,0.5442708333333334,0.609375,384,534.9073925614357,0.0,3848.48974609375,4544.0,20.36733335099416
417,3.0923335552215576,0.4739583333333333,0.578125,384,543.0390818119049,0.0,3848.48974609375,4544.0,20.418106609999086
418,3.39404559135437,0.3984375,0.5572916666666666,384,644.1339093595743,0.0,3848.48974609375,4544.0,20.469139594992157
419,3.2152698040008545,0.4505208333333333,0.5520833333333334,384,561.9007728993893,0.0,3848.48974609375,4544.0,20.519404132995987
420,3.22367787361145,0.41952506596306066,0.5672823218997362,379,660.0176849216223,0.0,3848.48974609375,4544.0,20.569694559002528
421,2.993016481399536,0.48284960422163586,0.5778364116094987,379,513.5729630589485,0.0,3848.48974609375,4544.0,20.620013432999258
422,2.907167434692383,0.4661458333333333,0.5416666666666666,384,502.9698001742363,0.0,3848.48974609375,4544.0,20.67030669999076
423,2.498889446258545,0.4765625,0.6119791666666666,384,432.4135932698846,0.0,3848.48974609375,4544.0,20.720056962003582
424,2.7817447185516357,0.4557291666666667,0.5651041666666666,384,512.2309577167034,0.0,3848.48974609375,4544.0,20.770263635989977
425,3.1517558097839355,0.4582210242587601,0.5660377358490566,371,546.8637481033802,0.0,3848.48974609375,4544.0,20.81908622800256
426,3.2141366004943848,0.4555256064690027,0.5525606469002695,371,601.1885702162981,0.0,3848.48974609375,4544.0,20.86812539199309
427,3.3482437133789062,0.41424802110817943,0.5567282321899736,379,634.7951435446739,0.0,3848.48974609375,4544.0,20.9183848840039
428,4.004642486572266,0.375,0.4973958333333333,384,732.3367338478565,0.0,3848.48974609375,4544.0,20.96982897799171
429,3.3945679664611816,0.44854881266490765,0.525065963060686,379,532.699585750699,0.0,3848.48974609375,4544.0,21.020081208000192
430,2.8876280784606934,0.46701846965699206,0.5883905013192612,379,513.0323474705219,0.0,3848.48974609375,4544.0,21.069932304992108
431,3.124354124069214,0.48828125,0.56640625,256,684.0948644131422,0.0,3848.48974609375,4544.0,21.107127893992583
432,2.7417213916778564,0.5067385444743935,0.6118598382749326,371,529.0489365160465,0.0,3848.48974609375,4544.0,21.156082507994142
433,2.9202723503112793,0.45910290237467016,0.58311345646438,379,502.54820561408997,0.0,3848.48974609375,4544.0,21.205944075001753
434,2.762624740600586,0.4817708333333333,0.5807291666666666,384,459.31575933098793,0.0,3848.48974609375,4544.0,21.25621308099653
435,2.834866762161255,0.477088948787062,0.5956873315363881,371,520.1380371153355,0.0,3848.48974609375,4544.0,21.305054116994143
436,3.468034029006958,0.4296875,0.5546875,384,666.7151894569397,0.0,3848.48974609375,4544.0,21.355621013994096
437,3.1797077655792236,0.4557291666666667,0.5442708333333334,384,531.5465979874134,0.0,3848.48974609375,4544.0,21.406282814990846
438,2.969735860824585,0.4453125,0.5729166666666666,384,523.6539756655693,0.0,3848.48974609375,4544.0,21.45668749399192
439,2.5417001247406006,0.4973958333333333,0.5859375,384,411.6646993905306,0.0,3848.48974609375,4544.0,21.506701874997816
440,2.9345545768737793,0.48128342245989303,0.5855614973262032,374,515.55789090693,0.0,3848.48974609375,4544.0,21.557121887002722
441,3.2363786697387695,0.4090909090909091,0.5614973262032086,374,658.0145526826382,0.0,3848.48974609375,4544.0,21.606752558000153
442,3.209087371826172,0.44591029023746703,0.5488126649076517,379,542.2367568314075,0.0,3848.48974609375,4544.0,21.65635547299462
443,2.7665188312530518,0.4973958333333333,0.5651041666666666,384,450.90072540938854,0.0,3848.48974609375,4544.0,21.70622233400354
444,3.3448219299316406,0.41359773371104813,0.5495750708215298,353,627.6320306956768,0.0,3848.48974609375,4544.0,21.75427411599958
