step,loss,fixed_span_mse,fixed_span_cosine,pooled_loss,adapter_grad_abs_sum,llm_grad_abs_sum,gpu_mem_allocated_mb,gpu_mem_reserved_mb,elapsed_sec
373,0.09038077294826508,0.007828153669834137,0.603850781917572,0.04433508962392807,239.65718505065888,0.0,1049.58203125,1540.0,5.548534920992097
374,0.09482336044311523,0.008364223875105381,0.6149057745933533,0.049937110394239426,280.83349691703916,0.0,1049.58203125,1540.0,5.563609963995987
375,0.08826516568660736,0.008822564966976643,0.5922874808311462,0.04042769595980644,209.2123114541173,0.0,1049.58203125,1540.0,5.578713380993577
376,0.09012048691511154,0.008118215017020702,0.597010612487793,0.04460242763161659,235.78735370002687,0.0,1049.58203125,1540.0,5.593782540992834
377,0.0922091081738472,0.008299403823912144,0.615521252155304,0.04471515491604805,217.48667920194566,0.0,1049.58203125,1540.0,5.608775493994472
378,0.08737610280513763,0.008758229203522205,0.5981454849243164,0.03760664537549019,178.0195755744353,0.0,1049.58203125,1540.0,5.623896124991006
379,0.09362004697322845,0.008963694795966148,0.6064571142196655,0.04802129045128822,214.49304467905313,0.0,1049.58203125,1540.0,5.638927826992585
380,0.09131863713264465,0.008789686486124992,0.6072376370429993,0.04361038655042648,205.29489596094936,0.0,1049.58203125,1540.0,5.654086258989992
381,0.08616258203983307,0.008698772639036179,0.5921034216880798,0.03650693595409393,189.33755228295922,0.0,1049.58203125,1540.0,5.669197315990459
382,0.08666985481977463,0.008405555970966816,0.5932899713516235,0.03787059709429741,211.32073670625687,0.0,1049.58203125,1540.0,5.684298269989085
383,0.08659663796424866,0.008149939589202404,0.5961511731147766,0.03766315430402756,211.46807556413114,0.0,1049.58203125,1540.0,5.69959574699169
384,0.08862664550542831,0.008057573810219765,0.6039392352104187,0.0403502881526947,212.71937957592309,0.0,1049.58203125,1540.0,5.714697994990274
385,0.08883565664291382,0.007966640405356884,0.603904664516449,0.04095708951354027,229.62794814631343,0.0,1049.58203125,1540.0,5.72978285899444
386,0.08875769376754761,0.007885304279625416,0.616646945476532,0.03841538727283478,202.08676792494953,0.0,1049.58203125,1540.0,5.74494804799906
387,0.08899039030075073,0.006905924528837204,0.6095070242881775,0.04226752370595932,248.9511903114617,0.0,1049.58203125,1540.0,5.760017994994996
388,0.08927754312753677,0.00700767757371068,0.613624095916748,0.041814904659986496,213.78554667159915,0.0,1049.58203125,1540.0,5.775122491992079
389,0.0883851945400238,0.006969819311052561,0.5984470248222351,0.043141353875398636,251.02311549894512,0.0,1049.58203125,1540.0,5.790181288990425
390,0.08586304634809494,0.007234486285597086,0.5964600443840027,0.03796510025858879,242.34733472391963,0.0,1049.58203125,1540.0,5.805349481001031
391,0.08664152026176453,0.006735743954777718,0.5995067954063416,0.03991019353270531,243.877139152959,0.0,1049.58203125,1540.0,5.820450353989145
392,0.08783414959907532,0.006883361376821995,0.6030667424201965,0.04128823056817055,264.81809509545565,0.0,1049.58203125,1540.0,5.835569811999449
393,0.0859631597995758,0.007640134543180466,0.5938934683799744,0.037867359817028046,209.59602665901184,0.0,1049.58203125,1540.0,5.850691290994291
394,0.0881328135728836,0.007245900575071573,0.6001505851745605,0.04174371436238289,225.90509819146246,0.0,1049.58203125,1540.0,5.866060542000923
395,0.08482901751995087,0.007855582050979137,0.5916567444801331,0.035615526139736176,194.6560447337106,0.0,1049.58203125,1540.0,5.881156197996461
396,0.0883166491985321,0.008077402599155903,0.5978394746780396,0.04091059789061546,193.18796632997692,0.0,1049.58203125,1540.0,5.896193997992668
397,0.08384628593921661,0.007745732553303242,0.5832526087760925,0.03555057942867279,200.09118673484772,0.0,1049.58203125,1540.0,5.9112415879935725
398,0.08707112818956375,0.007762851659208536,0.6054671406745911,0.037523120641708374,214.19874518923461,0.0,1049.58203125,1540.0,5.926305731991306
399,0.08494055271148682,0.007679610513150692,0.593054473400116,0.03591099753975868,213.46052451059222,0.0,1049.58203125,1540.0,5.941393496992532
400,0.08557736873626709,0.007341805845499039,0.567608654499054,0.04294939339160919,272.8571011684835,0.0,1049.58203125,1540.0,5.956485704999068
401,0.090345598757267,0.007147874217480421,0.6163464784622192,0.043126147240400314,252.22255699709058,0.0,1049.58203125,1540.0,5.971726399991894
402,0.08876924216747284,0.00793340802192688,0.5973089933395386,0.042209871113300323,235.4989946242422,0.0,1049.58203125,1540.0,5.98682897699473
403,0.08777952939271927,0.008288605138659477,0.5845968127250671,0.042062487453222275,258.0975699350238,0.0,1049.58203125,1540.0,6.001901928000734
404,0.08350928127765656,0.007683029398322105,0.5848648548126221,0.034679535776376724,197.03348650597036,0.0,1049.58203125,1540.0,6.017245713999728
405,0.08787871152162552,0.007734806276857853,0.5964595079421997,0.04099591448903084,226.4514591023326,0.0,1049.58203125,1540.0,6.032368361993576
406,0.08498513698577881,0.007773055694997311,0.5803897976875305,0.038346197456121445,213.5172686530277,0.0,1049.58203125,1540.0,6.047439811998629
407,0.08549091964960098,0.00759667344391346,0.5901892781257629,0.03775063529610634,224.50729753263295,0.0,1049.58203125,1540.0,6.062534575001337
408,0.08534105122089386,0.007538491860032082,0.5895695686340332,0.03769120201468468,231.94419300556183,0.0,1049.58203125,1540.0,6.077822658990044
409,0.08467794954776764,0.008005392737686634,0.5899267196655273,0.03535977005958557,199.04725135024637,0.0,1049.58203125,1540.0,6.092961115995422
410,0.0873650312423706,0.0075128087773919106,0.5891228318214417,0.04187988489866257,277.0810997784138,0.0,1049.58203125,1540.0,6.108068879999337
411,0.08515651524066925,0.007691542152315378,0.5932209491729736,0.036285750567913055,212.23444283939898,0.0,1049.58203125,1540.0,6.123083283993765
412,0.08553723245859146,0.007542472332715988,0.5807522535324097,0.03983907401561737,227.00618264451623,0.0,1049.58203125,1540.0,6.1380599409894785
413,0.08660563826560974,0.006988882552832365,0.5990806221961975,0.03941737860441208,242.09076880663633,0.0,1049.58203125,1540.0,6.153121322990046
414,0.08501045405864716,0.007632104214280844,0.5865072011947632,0.03745526075363159,235.05188096500933,0.0,1049.58203125,1540.0,6.16814407199854
415,0.08655986189842224,0.007288165856152773,0.6013744473457336,0.03826848417520523,234.82384099438787,0.0,1049.58203125,1540.0,6.183485633999226
416,0.08802510797977448,0.0077078877948224545,0.6093701720237732,0.038760412484407425,275.51365862600505,0.0,1049.58203125,1540.0,6.198713559002499
417,0.08501894772052765,0.007527533452957869,0.5836292505264282,0.03825697675347328,260.15420454367995,0.0,1049.58203125,1540.0,6.213736677993438
418,0.08740757405757904,0.007448858581483364,0.5908317565917969,0.041751086711883545,276.1437703333795,0.0,1049.58203125,1540.0,6.228862286996446
419,0.08675388246774673,0.008110462687909603,0.5997883677482605,0.03732916712760925,236.8738961853087,0.0,1049.58203125,1540.0,6.243913297992549
420,0.0847373679280281,0.008422713726758957,0.5807200074195862,0.036485303193330765,217.24760837852955,0.0,1049.58203125,1540.0,6.258992317991215
421,0.08179496228694916,0.008013281971216202,0.5829470157623291,0.030973952263593674,194.57752500660717,0.0,1049.58203125,1540.0,6.274095945991576
422,0.08504114300012589,0.007882868871092796,0.5896483063697815,0.036386892199516296,198.1511480882764,0.0,1049.58203125,1540.0,6.289321364994976
423,0.08419391512870789,0.008345524780452251,0.578462541103363,0.03600427880883217,204.4479672741145,0.0,1049.58203125,1540.0,6.3044642329914495
424,0.08243612945079803,0.0075676292181015015,0.5833964943885803,0.03305768594145775,209.33493162877858,0.0,1049.58203125,1540.0,6.319541983000818
425,0.081621453166008,0.008216168731451035,0.583599865436554,0.030090607702732086,187.3571096584201,0.0,1049.58203125,1540.0,6.33493191699381
426,0.08623276650905609,0.007280171848833561,0.5971500873565674,0.03847517818212509,253.1123935468495,0.0,1049.58203125,1540.0,6.349990579998121
427,0.08205265551805496,0.007722226902842522,0.5748318433761597,0.03369448706507683,202.51047116797417,0.0,1049.58203125,1540.0,6.36504482399323
428,0.08520487695932388,0.0072934869676828384,0.5879043340682983,0.038241904228925705,240.7633822504431,0.0,1049.58203125,1540.0,6.380215767989284
429,0.08124563843011856,0.006969750393182039,0.5772847533226013,0.033094827085733414,197.25604144856334,0.0,1049.58203125,1540.0,6.3953857039887225
430,0.08497674763202667,0.006231141276657581,0.6034643054008484,0.036798350512981415,249.63611720129848,0.0,1049.58203125,1540.0,6.410410864002188
431,0.07873810827732086,0.0066204313188791275,0.5710228681564331,0.03003077581524849,219.52327482495457,0.0,1049.58203125,1540.0,6.425437803991372
432,0.0849267989397049,0.006454112473875284,0.5970636606216431,0.037532635033130646,276.7844575513154,0.0,1049.58203125,1540.0,6.440559648995986
433,0.08345454186201096,0.006691702175885439,0.5859847068786621,0.03632873296737671,252.23434967920184,0.0,1049.58203125,1540.0,6.45562019800127
434,0.08314582705497742,0.006168169900774956,0.5861261487007141,0.0367300882935524,244.10884868446738,0.0,1049.58203125,1540.0,6.470606307993876
435,0.07875528931617737,0.006798356771469116,0.5720067024230957,0.029512522742152214,209.86219168640673,0.0,1049.58203125,1540.0,6.485884342997451
436,0.08597388863563538,0.006527678109705448,0.5929405093193054,0.04030432179570198,264.24422243610024,0.0,1049.58203125,1540.0,6.500955558993155
437,0.08220362663269043,0.007099350448697805,0.5737828016281128,0.035451989620923996,237.46172893512994,0.0,1049.58203125,1540.0,6.516133676996105
438,0.08564828336238861,0.007246195804327726,0.5954239368438721,0.03771939128637314,225.07489663362503,0.0,1049.58203125,1540.0,6.531293059000745
439,0.08112037181854248,0.007885094732046127,0.5828336477279663,0.0299038328230381,177.69187346100807,0.0,1049.58203125,1540.0,6.546342848989298
440,0.08306413888931274,0.00716376630589366,0.5826524496078491,0.035270266234874725,231.80797562096268,0.0,1049.58203125,1540.0,6.561480828997446
441,0.08420523256063461,0.007197330240160227,0.5928553938865662,0.0354447178542614,214.91997309867293,0.0,1049.58203125,1540.0,6.576599886000622
442,0.08454915881156921,0.007844356819987297,0.5849436521530151,0.03642087057232857,251.0232043657452,0.0,1049.58203125,1540.0,6.591611619995092
443,0.0808226615190506,0.007530604023486376,0.5637518763542175,0.033833738416433334,215.81413262337446,0.0,1049.58203125,1540.0,6.606620958002168
444,0.08438097685575485,0.0075272754766047,0.583992063999176,0.03690898045897484,232.85109122283757,0.0,1049.58203125,1540.0,6.621671635992243
445,0.08239150792360306,0.00796180684119463,0.5814902186393738,0.03256136178970337,193.53013884462416,0.0,1049.58203125,1540.0,6.636765317991376
446,0.08175870776176453,0.00809438619762659,0.5781687498092651,0.03169488534331322,194.35847231000662,0.0,1049.58203125,1540.0,6.652038956002798
447,0.08127253502607346,0.007633375935256481,0.5767259001731873,0.031933143734931946,204.19547640811652,0.0,1049.58203125,1540.0,6.667109698988497
448,0.0822518914937973,0.007036503870040178,0.5938704013824463,0.031656697392463684,210.53767882753164,0.0,1049.58203125,1540.0,6.6822726399987005
449,0.08028168976306915,0.006671854294836521,0.5811898112297058,0.03098171018064022,206.2785676997155,0.0,1049.58203125,1540.0,6.697395832001348
450,0.07942413538694382,0.0071761757135391235,0.5771133303642273,0.029073255136609077,184.10780276171863,0.0,1049.58203125,1540.0,6.71238808799535
451,0.08274313807487488,0.006670473143458366,0.5820631384849548,0.0357326939702034,227.72623402811587,0.0,1049.58203125,1540.0,6.727594591997331
452,0.07917027175426483,0.007111229468137026,0.5755466818809509,0.029008738696575165,222.18950683623552,0.0,1049.58203125,1540.0,6.742637973991805
453,0.08299136161804199,0.006567837204784155,0.579867422580719,0.03687356784939766,231.82079401426017,0.0,1049.58203125,1540.0,6.7577372009982355
454,0.0778808444738388,0.006361791398376226,0.5727274417877197,0.02849261276423931,196.88948683347553,0.0,1049.58203125,1540.0,6.7728554849891225
455,0.07935062050819397,0.006186174228787422,0.5823138952255249,0.02986612170934677,215.04899566806853,0.0,1049.58203125,1540.0,6.788069905000157
456,0.07848255336284637,0.005934667773544788,0.5742586851119995,0.030244044959545135,206.7496655844152,0.0,1049.58203125,1540.0,6.8035195489937905
457,0.07816772162914276,0.006061285734176636,0.5694140195846558,0.030330058187246323,235.08300998061895,0.0,1049.58203125,1540.0,6.818624705992988
458,0.07858054339885712,0.006313536316156387,0.5754655003547668,0.02944091707468033,224.3667829344049,0.0,1049.58203125,1540.0,6.833728213998256
459,0.07850086688995361,0.006411363370716572,0.5686349272727966,0.030452020466327667,230.74392220564187,0.0,1049.58203125,1540.0,6.84886942099547
460,0.07945679873228073,0.006205731071531773,0.5702331066131592,0.032455503940582275,240.6754600405693,0.0,1049.58203125,1540.0,6.864092641000752
461,0.08100751042366028,0.006912793964147568,0.5686970353126526,0.03445003181695938,256.45953087322414,0.0,1049.58203125,1540.0,6.879253488994436
462,0.07829494029283524,0.007476197089999914,0.562889575958252,0.029059570282697678,175.09164658375084,0.0,1049.58203125,1540.0,6.894408320993534
463,0.08013563603162766,0.007027069106698036,0.5692579746246338,0.03236553445458412,208.00214671716094,0.0,1049.58203125,1540.0,6.909551364995423
464,0.08196194469928741,0.006596578285098076,0.575107991695404,0.03570912778377533,253.90198282152414,0.0,1049.58203125,1540.0,6.924712995998561
465,0.08189071714878082,0.006757946684956551,0.583991527557373,0.03346722573041916,245.62137842457741,0.0,1049.58203125,1540.0,6.939816621001228
466,0.08173023164272308,0.0072882696986198425,0.5798825025558472,0.032907433807849884,218.69201056100428,0.0,1049.58203125,1540.0,6.954960789997131
467,0.07726304233074188,0.0073504322208464146,0.5562821626663208,0.028568794950842857,172.8480512741953,0.0,1049.58203125,1540.0,6.970246293989476
468,0.08092844486236572,0.0067401244305074215,0.5701193809509277,0.03435276448726654,226.69608701299876,0.0,1049.58203125,1540.0,6.9853021719900426
469,0.07979386299848557,0.006662832573056221,0.5715585350990295,0.03195035830140114,213.0620329901576,0.0,1049.58203125,1540.0,7.000314637989504
470,0.07840054482221603,0.00651062885299325,0.56124347448349,0.031531136482954025,222.87374091800302,0.0,1049.58203125,1540.0,7.015425107994815
471,0.08314934372901917,0.007203514687716961,0.5828350782394409,0.035324644297361374,222.14445304125547,0.0,1049.58203125,1540.0,7.030391715990845
472,0.0826934278011322,0.006658179219812155,0.5772087574005127,0.03662874177098274,245.3732192441821,0.0,1049.58203125,1540.0,7.045494278994738
473,0.08320794999599457,0.007004701532423496,0.5828247666358948,0.03584154695272446,238.8197638988495,0.0,1049.58203125,1540.0,7.060626840990153
474,0.07793797552585602,0.007509498856961727,0.5582630038261414,0.02920435555279255,197.57482606731355,0.0,1049.58203125,1540.0,7.07570068599307
475,0.08043470233678818,0.007095927372574806,0.5703293085098267,0.03261168673634529,217.84853490814567,0.0,1049.58203125,1540.0,7.090839648997644
476,0.08176160603761673,0.007038991432636976,0.5790612101554871,0.033632997423410416,216.47309304401278,0.0,1049.58203125,1540.0,7.105878250993555
477,0.07985252141952515,0.007120879832655191,0.5699186325073242,0.031479548662900925,212.54697692021728,0.0,1049.58203125,1540.0,7.121043698993162
478,0.08139950037002563,0.006981582380831242,0.5683507323265076,0.0351656898856163,242.1818768400699,0.0,1049.58203125,1540.0,7.136146862001624
479,0.07715000957250595,0.008064568042755127,0.5649993419647217,0.025171009823679924,191.8776706457138,0.0,1049.58203125,1540.0,7.151165682997089
480,0.08295053243637085,0.007187980692833662,0.5842530131340027,0.03467448800802231,235.3813293967396,0.0,1049.58203125,1540.0,7.166300477998448
481,0.07704529166221619,0.00740507198497653,0.5582907199859619,0.027622293680906296,191.58085904829204,0.0,1049.58203125,1540.0,7.181488289992558
482,0.07901811599731445,0.007336351089179516,0.5614724159240723,0.03106904774904251,206.25660093780607,0.0,1049.58203125,1540.0,7.196624573000008
483,0.0786750540137291,0.007392196450382471,0.5672764778137207,0.029110414907336235,188.47684126347303,0.0,1049.58203125,1540.0,7.211742465995485
484,0.080895334482193,0.006980852223932743,0.5594990253448486,0.03592916578054428,237.21762596443295,0.0,1049.58203125,1540.0,7.226880218993756
485,0.08153603971004486,0.006819326430559158,0.5919253826141357,0.031048361212015152,199.23282127082348,0.0,1049.58203125,1540.0,7.242301464997581
486,0.07912132889032364,0.006554599851369858,0.5582090616226196,0.03349164500832558,245.00608228705823,0.0,1049.58203125,1540.0,7.257461520988727
487,0.07762117683887482,0.00665093120187521,0.5718364715576172,0.027573198080062866,202.03222795575857,0.0,1049.58203125,1540.0,7.272811640999862
488,0.07938767224550247,0.007034397684037685,0.5633569359779358,0.032035160809755325,212.93924897164106,0.0,1049.58203125,1540.0,7.288004912988981
489,0.07856104522943497,0.007107434794306755,0.5659458637237549,0.02971803955733776,200.43586384691298,0.0,1049.58203125,1540.0,7.303180955001153
490,0.07817718386650085,0.006425275932997465,0.5695226192474365,0.029599299654364586,219.24269862659276,0.0,1049.58203125,1540.0,7.318368722990272
491,0.07661623507738113,0.006990708410739899,0.552074134349823,0.02883622795343399,195.6350749246776,0.0,1049.58203125,1540.0,7.333377844988718
492,0.0783391147851944,0.006219441071152687,0.5604768395423889,0.0321439765393734,228.61162144504488,0.0,1049.58203125,1540.0,7.348516853002366
493,0.07895569503307343,0.0068123918026685715,0.5788450837135315,0.0285175833851099,214.9705342054367,0.0,1049.58203125,1540.0,7.363553568997304
494,0.08053413033485413,0.0064179301261901855,0.5759718418121338,0.03303802013397217,240.44095281418413,0.0,1049.58203125,1540.0,7.378613023000071
495,0.07728247344493866,0.006686458829790354,0.5675322413444519,0.027685582637786865,221.96470347605646,0.0,1049.58203125,1540.0,7.393670763995033
496,0.08181358873844147,0.006583591923117638,0.5721267461776733,0.036034636199474335,261.814504802227,0.0,1049.58203125,1540.0,7.408827011997346
497,0.07928941398859024,0.007050092797726393,0.5715848803520203,0.030161665752530098,209.53459372837096,0.0,1049.58203125,1540.0,7.423858209993341
498,0.07939587533473969,0.007304527331143618,0.5598761439323425,0.03220745176076889,196.10450922045857,0.0,1049.58203125,1540.0,7.439282948995242
499,0.08474133908748627,0.006337635684758425,0.5896655917167664,0.03887428343296051,261.9436027035117,0.0,1049.58203125,1540.0,7.454391784995096
500,0.08539235591888428,0.006485288497060537,0.5810108184814453,0.04161197692155838,312.0018176175654,0.0,1049.58203125,1540.0,7.469498348989873
501,0.07785632461309433,0.007819896563887596,0.5607098937034607,0.02793087065219879,195.31889157090336,0.0,1049.58203125,1540.0,7.4846521689905785
502,0.08452428132295609,0.00726316450163722,0.577583372592926,0.03900556266307831,275.5342730116099,0.0,1049.58203125,1540.0,7.499754263000796
503,0.08069629967212677,0.007262921426445246,0.5679084658622742,0.03328507021069527,227.63783071376383,0.0,1049.58203125,1540.0,7.514866126002744
504,0.0834813266992569,0.007060629315674305,0.5794251561164856,0.03695635497570038,263.9279719218612,0.0,1049.58203125,1540.0,7.530022286999156
505,0.08105207979679108,0.007507622241973877,0.5830237865447998,0.030484162271022797,210.40201446786523,0.0,1049.58203125,1540.0,7.54508666699985
506,0.08106786012649536,0.00801906269043684,0.5715547800064087,0.031786639243364334,212.45578684099019,0.0,1049.58203125,1540.0,7.560258949000854
507,0.08046536147594452,0.008088067173957825,0.5669743418693542,0.0313597209751606,189.72027788311243,0.0,1049.58203125,1540.0,7.575377503992058
508,0.08049383014440536,0.007643675897270441,0.5617357492446899,0.03335316851735115,215.72696520760655,0.0,1049.58203125,1540.0,7.590768152993405
509,0.08457678556442261,0.007314233109354973,0.582737147808075,0.037977684289216995,232.90667938441038,0.0,1049.58203125,1540.0,7.606010791001609
510,0.0832129716873169,0.007647966966032982,0.5698416829109192,0.03716167435050011,245.0394309386611,0.0,1049.58203125,1540.0,7.621096823000698
511,0.08435390889644623,0.007944024167954922,0.5725871920585632,0.03830232471227646,266.48726387135684,0.0,1049.58203125,1540.0,7.636076033988502
512,0.07902268320322037,0.00812787190079689,0.5567154288291931,0.030446548014879227,184.66369678173214,0.0,1049.58203125,1540.0,7.651181827997789
513,0.08022871613502502,0.008014383725821972,0.5707877278327942,0.03027110919356346,200.1037863176316,0.0,1049.58203125,1540.0,7.666310546992463
514,0.07886959612369537,0.007768610026687384,0.5691440105438232,0.028373170644044876,168.7019366864115,0.0,1049.58203125,1540.0,7.6814237859944114
515,0.07988305389881134,0.00767508614808321,0.5635268092155457,0.03171056881546974,197.78689110465348,0.0,1049.58203125,1540.0,7.696557622999535
516,0.0768529549241066,0.007407816126942635,0.5454157590866089,0.029807114973664284,175.96677322965115,0.0,1049.58203125,1540.0,7.711594171996694
517,0.08256315439939499,0.007412448991090059,0.5795489549636841,0.0343916155397892,232.3423598650843,0.0,1049.58203125,1540.0,7.726582179995603
518,0.08199300616979599,0.007176490966230631,0.5701796412467957,0.03559710085391998,209.44097612053156,0.0,1049.58203125,1540.0,7.741633929996169
519,0.08204516023397446,0.007293847855180502,0.5761618614196777,0.034270260483026505,211.87775670737028,0.0,1049.58203125,1540.0,7.756865752991871
520,0.08159628510475159,0.00761774554848671,0.5667597651481628,0.034605108201503754,232.05156141519547,0.0,1049.58203125,1540.0,7.771876348997466
521,0.07958889752626419,0.006639628205448389,0.5679340958595276,0.03231172636151314,210.696494971402,0.0,1049.58203125,1540.0,7.78702253899246
522,0.08162462711334229,0.006799035239964724,0.5677967071533203,0.03609182685613632,259.95682030543685,0.0,1049.58203125,1540.0,7.802132603988866
523,0.07798434048891068,0.006913858465850353,0.5619966983795166,0.02974163368344307,196.10643619671464,0.0,1049.58203125,1540.0,7.817328274992178
524,0.086582712829113,0.006659593898802996,0.5869957208633423,0.04244708642363548,321.990060813725,0.0,1049.58203125,1540.0,7.83238572999835
525,0.0818621963262558,0.006562428083270788,0.5707250833511353,0.036454521119594574,261.6203328408301,0.0,1049.58203125,1540.0,7.8474613549915375
526,0.0831778421998024,0.00679428968578577,0.5780835747718811,0.03715038672089577,247.20010650902987,0.0,1049.58203125,1540.0,7.862548399993102
527,0.08073708415031433,0.007115418091416359,0.5630483031272888,0.03463366627693176,231.4822176611051,0.0,1049.58203125,1540.0,7.8775963869993575
528,0.08051362633705139,0.0073881796561181545,0.5627266764640808,0.033705566078424454,228.59115896373987,0.0,1049.58203125,1540.0,7.892835042992374
529,0.08166765421628952,0.007777745369821787,0.5764033794403076,0.03249913826584816,220.37519455887377,0.0,1049.58203125,1540.0,7.908221692996449
530,0.08208699524402618,0.007467401213943958,0.5698733329772949,0.035264525562524796,252.07031245529652,0.0,1049.58203125,1540.0,7.923336456995457
531,0.07926204055547714,0.008038828149437904,0.5626069903373718,0.029925020411610603,203.48527967743576,0.0,1049.58203125,1540.0,7.938406172994291
532,0.08153588324785233,0.00762329762801528,0.5673204064369202,0.0343610979616642,222.76755984127522,0.0,1049.58203125,1540.0,7.953578913991805
533,0.08237751573324203,0.007763603236526251,0.5799560546875,0.03323660418391228,220.79718777164817,0.0,1049.58203125,1540.0,7.968691300993669
534,0.08270546793937683,0.008557029068470001,0.5792384743690491,0.03244918957352638,198.26570910960436,0.0,1049.58203125,1540.0,7.9839166949968785
535,0.08101768791675568,0.007970575243234634,0.5688996911048889,0.032314278185367584,182.5317969210446,0.0,1049.58203125,1540.0,7.999064546995214
536,0.08088376373052597,0.007575750816613436,0.560213029384613,0.03457342088222504,205.90853790007532,0.0,1049.58203125,1540.0,8.014165671993396
537,0.07608954608440399,0.007137056440114975,0.5514914989471436,0.027606680989265442,167.08797914162278,0.0,1049.58203125,1540.0,8.029310440993868
538,0.08296481519937515,0.007502448279410601,0.5530622601509094,0.0403122715651989,260.05813877657056,0.0,1049.58203125,1540.0,8.044474647002062
539,0.0803784728050232,0.007616576738655567,0.5648623108863831,0.03255133330821991,207.12220365554094,0.0,1049.58203125,1540.0,8.059811775994604
540,0.07844245433807373,0.007516432087868452,0.545072615146637,0.03283752128481865,199.91056014224887,0.0,1049.58203125,1540.0,8.074897610000335
541,0.08093225955963135,0.007676233537495136,0.5687100291252136,0.03277003765106201,207.52619881741703,0.0,1049.58203125,1540.0,8.089986303995829
542,0.08063313364982605,0.00698316004127264,0.5682799220085144,0.03364396095275879,209.4646474365145,0.0,1049.58203125,1540.0,8.105121194996173
543,0.08434925228357315,0.0070856548845767975,0.5676312446594238,0.04100095108151436,266.7210287619382,0.0,1049.58203125,1540.0,8.120167364002555
544,0.07807385921478271,0.006894219666719437,0.569351077079773,0.02848905883729458,192.38822058867663,0.0,1049.58203125,1540.0,8.135354138998082
545,0.07870475947856903,0.0071257962845265865,0.5586606860160828,0.03142578899860382,208.25083223637193,0.0,1049.58203125,1540.0,8.150458321993938
546,0.07821804285049438,0.007825885899364948,0.5638595223426819,0.028012407943606377,184.36596163176,0.0,1049.58203125,1540.0,8.165697505988646
547,0.07774534821510315,0.007349818479269743,0.5669276118278503,0.02740553952753544,181.9430205570534,0.0,1049.58203125,1540.0,8.181256967000081
548,0.07829795032739639,0.007125183008611202,0.5622623562812805,0.029893076047301292,183.31881974637508,0.0,1049.58203125,1540.0,8.196462206993601
549,0.08326399326324463,0.0068067992106080055,0.586496889591217,0.035615015774965286,242.54710252024233,0.0,1049.58203125,1540.0,8.211593214989989
550,0.0816931277513504,0.007078665774315596,0.5762898921966553,0.033970944583415985,227.9961695363745,0.0,1049.58203125,1540.0,8.226861272996757
551,0.08176678419113159,0.006247660610824823,0.5655838847160339,0.037921465933322906,250.9793875347823,0.0,1049.58203125,1540.0,8.241911246994277
552,0.07908424735069275,0.0070622581988573074,0.5637215375900269,0.031299665570259094,200.2603157274425,0.0,1049.58203125,1540.0,8.256998119002674
553,0.08329770714044571,0.006735644303262234,0.5736815333366394,0.03838782384991646,246.8827432319522,0.0,1049.58203125,1540.0,8.271934129996225
554,0.07811101526021957,0.007041525561362505,0.5673359632492065,0.028671782463788986,187.6858706884086,0.0,1049.58203125,1540.0,8.287260086988681
555,0.07977914810180664,0.006932937540113926,0.5748423337936401,0.030723944306373596,224.56736205890775,0.0,1049.58203125,1540.0,8.302350254991325
556,0.07714087516069412,0.008222857490181923,0.5573248267173767,0.02637106366455555,171.07311991602182,0.0,1049.58203125,1540.0,8.317442496991134
557,0.07871871441602707,0.007947552017867565,0.5559018850326538,0.030361954122781754,191.1789475036785,0.0,1049.58203125,1540.0,8.332585784999537
558,0.07582990825176239,0.00770278787240386,0.5577830076217651,0.024697639048099518,148.85368383210152,0.0,1049.58203125,1540.0,8.347583442999166
559,0.07757402211427689,0.007822249084711075,0.5573424100875854,0.028035057708621025,191.3155556935817,0.0,1049.58203125,1540.0,8.36258704699867
560,0.07762454450130463,0.007369557861238718,0.5614268779754639,0.028224607929587364,179.37738963402808,0.0,1049.58203125,1540.0,8.377907336995122
561,0.07654226571321487,0.006995661184191704,0.5459043383598328,0.029912341386079788,192.87951004877687,0.0,1049.58203125,1540.0,8.392956023002625
562,0.08033420145511627,0.006492397282272577,0.5638171434402466,0.034920189529657364,207.0571544924751,0.0,1049.58203125,1540.0,8.408104502988863
563,0.07668302953243256,0.006156423594802618,0.5563059449195862,0.029792027547955513,217.1302729230374,0.0,1049.58203125,1540.0,8.42321513799834
564,0.07776032388210297,0.006489675957709551,0.567422091960907,0.029056880623102188,201.2130183558911,0.0,1049.58203125,1540.0,8.43835559199215
565,0.07903258502483368,0.006512701977044344,0.5687977075576782,0.03128022328019142,214.55934250168502,0.0,1049.58203125,1540.0,8.453471952991094
566,0.0755799263715744,0.005899142939597368,0.5576484203338623,0.027831874787807465,206.1338858101517,0.0,1049.58203125,1540.0,8.468485639998107
567,0.07681813836097717,0.006044573616236448,0.555551290512085,0.030436867848038673,222.7799085220322,0.0,1049.58203125,1540.0,8.483663961989805
568,0.07559742033481598,0.006418291945010424,0.5600115060806274,0.026355957612395287,190.55165261775255,0.0,1049.58203125,1540.0,8.498792209997191
569,0.07413414120674133,0.006490819621831179,0.5385816097259521,0.027570316568017006,208.0170444715768,0.0,1049.58203125,1540.0,8.514000893992488
570,0.07563284784555435,0.005531329195946455,0.5563477873802185,0.02893347479403019,211.66202039457858,0.0,1049.58203125,1540.0,8.529184680999606
